time,xe_p(1),xe_p(2),xe_p(3),xe_theta,"q(1,1)","q(2,1)","q(3,1)","q(4,1)","q?(1,1)","q?(2,1)","q?(3,1)","q?(4,1)",From Workspace1:1(1),From Workspace1:1(2),From Workspace1:1(3),From Workspace2:1,From Workspace4:1(1),From Workspace4:1(2),From Workspace4:1(3),theta_dot,pd(1),pd(2),pd(3),theta,"?e(1,1)","?e(2,1)","?e(3,1)","?e(4,1)","q_dot_dot(1,1)","q_dot_dot(2,1)","q_dot_dot(3,1)","q_dot_dot(4,1)",?d(1),?d(2),?d(3),?d(4),?(1),?(2),?(3),?(4),"Reshape(1,1)","Reshape(2,1)","Reshape(3,1)","Reshape(4,1)",xe_p(1),xe_p(2),xe_p(3),xe_theta
0.047,1.85455E-11,-0.799998946,0.3,-0.022150262,-0.927293461,-1.287005732,0.7,2.192148931,-6.33068E-07,1.26718E-06,0,-0.925957444,0,0,6.944444444,0,0,0,0.326388889,0,0,-0.8,0.007670139,0,4.19429E-10,-3.80156E-07,0,-0.925957444,2.28125E-07,-4.56841E-07,0,-17.20255556,0,0,0.326388889,0,0,0,6.944444444,0,-0.927293461,-1.287005732,0.7,2.192148931,1.85455E-11,-0.799998946,0.3,-0.022150262
0.048,1.89649E-11,-0.799998946,0.3,-0.023076218,-0.927293461,-1.287005731,0.7,2.191222974,-6.3284E-07,1.26673E-06,0,-0.94316,0,0,6.944444444,0,0,0,0.333333333,0,0,-0.8,0.008,0,4.19192E-10,-3.80019E-07,0,-0.94316,2.28043E-07,-4.56676E-07,0,-17.08755556,0,0,0.333333333,0,0,0,6.944444444,0,-0.927293461,-1.287005731,0.7,2.191222974,1.89649E-11,-0.799998946,0.3,-0.023076218
0.049,1.93841E-11,-0.799998946,0.3,-0.024019378,-0.927293462,-1.28700573,0.7,2.190279814,-6.32612E-07,1.26627E-06,0,-0.960247556,0,0,6.944444444,0,0,0,0.340277778,0,0,-0.8,0.008336806,0,4.18956E-10,-3.79882E-07,0,-0.960247556,2.2796E-07,-4.56512E-07,0,-16.97188889,0,0,0.340277778,0,0,0,6.944444444,0,-0.927293462,-1.28700573,0.7,2.190279814,1.93841E-11,-0.799998946,0.3,-0.024019378
0.05,1.9803E-11,-0.799998947,0.3,-0.024979625,-0.927293462,-1.287005729,0.7,2.189319566,-6.32384E-07,1.26581E-06,0,-0.977219444,0,0,6.944444444,0,0,0,0.347222222,0,0,-0.8,0.008680556,0,4.18719E-10,-3.79745E-07,0,-0.977219444,2.27878E-07,-4.56347E-07,0,-16.85555556,0,0,0.347222222,0,0,0,6.944444444,0,-0.927293462,-1.287005729,0.7,2.189319566,1.9803E-11,-0.799998947,0.3,-0.024979625
0.051,2.02219E-11,-0.799998947,0.3,-0.025956843,-0.927293463,-1.287005727,0.7,2.188342347,-6.32156E-07,1.26536E-06,0,-0.994075,0,0,6.944444444,0,0,0,0.354166667,0,0,-0.8,0.00903125,0,4.18483E-10,-3.79608E-07,0,-0.994075,2.27796E-07,-4.56183E-07,0,-16.73855556,0,0,0.354166667,0,0,0,6.944444444,0,-0.927293463,-1.287005727,0.7,2.188342347,2.02219E-11,-0.799998947,0.3,-0.025956843
0.052,2.06403E-11,-0.799998947,0.3,-0.026950918,-0.927293464,-1.287005726,0.7,2.187348272,-6.31928E-07,1.2649E-06,0,-1.010813556,0,0,6.944444444,0,0,0,0.361111111,0,0,-0.8,0.009388889,0,4.18247E-10,-3.79471E-07,0,-1.010813556,2.27714E-07,-4.56018E-07,0,-16.62088889,0,0,0.361111111,0,0,0,6.944444444,0,-0.927293464,-1.287005726,0.7,2.187348272,2.06403E-11,-0.799998947,0.3,-0.026950918
0.053,2.10586E-11,-0.799998948,0.3,-0.027961731,-0.927293464,-1.287005725,0.7,2.186337458,-6.317E-07,1.26445E-06,0,-1.027434444,0,0,6.944444444,0,0,0,0.368055556,0,0,-0.8,0.009753472,0,4.18011E-10,-3.79335E-07,0,-1.027434444,2.27632E-07,-4.55854E-07,0,-16.50255556,0,0,0.368055556,0,0,0,6.944444444,0,-0.927293464,-1.287005725,0.7,2.186337458,2.10586E-11,-0.799998948,0.3,-0.027961731
0.054,2.14765E-11,-0.799998948,0.3,-0.028989165,-0.927293465,-1.287005724,0.7,2.185310024,-6.31473E-07,1.26399E-06,0,-1.043937,0,0,6.944444444,0,0,0,0.375,0,0,-0.8,0.010125,0,4.17775E-10,-3.79198E-07,0,-1.043937,2.2755E-07,-4.55689E-07,0,-16.38355556,0,0,0.375,0,0,0,6.944444444,0,-0.927293465,-1.287005724,0.7,2.185310024,2.14765E-11,-0.799998948,0.3,-0.028989165
0.055,2.18943E-11,-0.799998949,0.3,-0.030033101,-0.927293466,-1.287005722,0.7,2.184266087,-6.31245E-07,1.26353E-06,0,-1.060320556,0,0,6.944444444,0,0,0,0.381944444,0,0,-0.8,0.010503472,0,4.17539E-10,-3.79061E-07,0,-1.060320556,2.27468E-07,-4.55525E-07,0,-16.26388889,0,0,0.381944444,0,0,0,6.944444444,0,-0.927293466,-1.287005722,0.7,2.184266087,2.18943E-11,-0.799998949,0.3,-0.030033101
0.056,2.23118E-11,-0.799998949,0.3,-0.031093421,-0.927293466,-1.287005721,0.7,2.183205766,-6.31018E-07,1.26308E-06,0,-1.076584444,0,0,6.944444444,0,0,0,0.388888889,0,0,-0.8,0.010888889,0,4.17304E-10,-3.78924E-07,0,-1.076584444,2.27386E-07,-4.55361E-07,0,-16.14355556,0,0,0.388888889,0,0,0,6.944444444,0,-0.927293466,-1.287005721,0.7,2.183205766,2.23118E-11,-0.799998949,0.3,-0.031093421
0.057,2.2729E-11,-0.799998949,0.3,-0.032170005,-0.927293467,-1.28700572,0.7,2.182129182,-6.3079E-07,1.26262E-06,0,-1.092728,0,0,6.944444444,0,0,0,0.395833333,0,0,-0.8,0.01128125,0,4.17068E-10,-3.78788E-07,0,-1.092728,2.27304E-07,-4.55197E-07,0,-16.02255556,0,0,0.395833333,0,0,0,6.944444444,0,-0.927293467,-1.28700572,0.7,2.182129182,2.2729E-11,-0.799998949,0.3,-0.032170005
0.058,2.31463E-11,-0.79999895,0.3,-0.033262732,-0.927293467,-1.287005719,0.7,2.181036454,-6.30563E-07,1.26217E-06,0,-1.108750556,0,0,6.944444444,0,0,0,0.402777778,0,0,-0.8,0.011680556,0,4.16833E-10,-3.78651E-07,0,-1.108750556,2.27222E-07,-4.55033E-07,0,-15.90088889,0,0,0.402777778,0,0,0,6.944444444,0,-0.927293467,-1.287005719,0.7,2.181036454,2.31463E-11,-0.79999895,0.3,-0.033262732
0.059,2.35631E-11,-0.79999895,0.3,-0.034371482,-0.927293468,-1.287005717,0.7,2.179927703,-6.30336E-07,1.26171E-06,0,-1.124651444,0,0,6.944444444,0,0,0,0.409722222,0,0,-0.8,0.012086806,0,4.16597E-10,-3.78515E-07,0,-1.124651444,2.2714E-07,-4.54868E-07,0,-15.77855556,0,0,0.409722222,0,0,0,6.944444444,0,-0.927293468,-1.287005717,0.7,2.179927703,2.35631E-11,-0.79999895,0.3,-0.034371482
0.06,2.39797E-11,-0.79999895,0.3,-0.035496133,-0.927293469,-1.287005716,0.7,2.178803052,-6.30109E-07,1.26126E-06,0,-1.14043,0,0,6.944444444,0,0,0,0.416666667,0,0,-0.8,0.0125,0,4.16362E-10,-3.78378E-07,0,-1.14043,2.27058E-07,-4.54704E-07,0,-15.65555556,0,0,0.416666667,0,0,0,6.944444444,0,-0.927293469,-1.287005716,0.7,2.178803052,2.39797E-11,-0.79999895,0.3,-0.035496133
0.061,2.4396E-11,-0.799998951,0.3,-0.036636562,-0.927293469,-1.287005715,0.7,2.177662622,-6.29881E-07,1.2608E-06,0,-1.156085556,0,0,6.944444444,0,0,0,0.423611111,0,0,-0.8,0.012920139,0,4.16127E-10,-3.78242E-07,0,-1.156085556,2.26976E-07,-4.5454E-07,0,-15.53188889,0,0,0.423611111,0,0,0,6.944444444,0,-0.927293469,-1.287005715,0.7,2.177662622,2.4396E-11,-0.799998951,0.3,-0.036636562
0.062,2.48122E-11,-0.799998951,0.3,-0.037792647,-0.92729347,-1.287005714,0.7,2.176506536,-6.29655E-07,1.26035E-06,0,-1.171617444,0,0,6.944444444,0,0,0,0.430555556,0,0,-0.8,0.013347222,0,4.15892E-10,-3.78106E-07,0,-1.171617444,2.26895E-07,-4.54377E-07,0,-15.40755556,0,0,0.430555556,0,0,0,6.944444444,0,-0.92729347,-1.287005714,0.7,2.176506536,2.48122E-11,-0.799998951,0.3,-0.037792647
0.063,2.5228E-11,-0.799998952,0.3,-0.038964264,-0.927293471,-1.287005712,0.7,2.175334919,-6.29428E-07,1.25989E-06,0,-1.187025,0,0,6.944444444,0,0,0,0.4375,0,0,-0.8,0.01378125,0,4.15657E-10,-3.77969E-07,0,-1.187025,2.26813E-07,-4.54213E-07,0,-15.28255556,0,0,0.4375,0,0,0,6.944444444,0,-0.927293471,-1.287005712,0.7,2.175334919,2.5228E-11,-0.799998952,0.3,-0.038964264
0.064,2.56437E-11,-0.799998952,0.3,-0.040151288,-0.927293471,-1.287005711,0.7,2.174147894,-6.29201E-07,1.25944E-06,0,-1.202307556,0,0,6.944444444,0,0,0,0.444444444,0,0,-0.8,0.014222222,0,4.15422E-10,-3.77833E-07,0,-1.202307556,2.26731E-07,-4.54049E-07,0,-15.15688889,0,0,0.444444444,0,0,0,6.944444444,0,-0.927293471,-1.287005711,0.7,2.174147894,2.56437E-11,-0.799998952,0.3,-0.040151288
0.065,2.60592E-11,-0.799998952,0.3,-0.041353595,-0.927293472,-1.28700571,0.7,2.172945586,-6.28974E-07,1.25899E-06,0,-1.217464444,0,0,6.944444444,0,0,0,0.451388889,0,0,-0.8,0.014670139,0,4.15187E-10,-3.77697E-07,0,-1.217464444,2.26649E-07,-4.53885E-07,0,-15.03055556,0,0,0.451388889,0,0,0,6.944444444,0,-0.927293472,-1.28700571,0.7,2.172945586,2.60592E-11,-0.799998952,0.3,-0.041353595
0.066,2.64742E-11,-0.799998953,0.3,-0.042571059,-0.927293473,-1.287005708,0.7,2.171728122,-6.28747E-07,1.25853E-06,0,-1.232495,0,0,6.944444444,0,0,0,0.458333333,0,0,-0.8,0.015125,0,4.14952E-10,-3.77561E-07,0,-1.232495,2.26568E-07,-4.53722E-07,0,-14.90355556,0,0,0.458333333,0,0,0,6.944444444,0,-0.927293473,-1.287005708,0.7,2.171728122,2.64742E-11,-0.799998953,0.3,-0.042571059
0.067,2.68893E-11,-0.799998953,0.3,-0.043803553,-0.927293473,-1.287005707,0.7,2.170495627,-6.28521E-07,1.25808E-06,0,-1.247398556,0,0,6.944444444,0,0,0,0.465277778,0,0,-0.8,0.015586806,0,4.14718E-10,-3.77424E-07,0,-1.247398556,2.26486E-07,-4.53558E-07,0,-14.77588889,0,0,0.465277778,0,0,0,6.944444444,0,-0.927293473,-1.287005707,0.7,2.170495627,2.68893E-11,-0.799998953,0.3,-0.043803553
0.068,2.73038E-11,-0.799998953,0.3,-0.045050951,-0.927293474,-1.287005706,0.7,2.169248228,-6.28294E-07,1.25762E-06,0,-1.262174444,0,0,6.944444444,0,0,0,0.472222222,0,0,-0.8,0.016055556,0,4.14483E-10,-3.77288E-07,0,-1.262174444,2.26404E-07,-4.53395E-07,0,-14.64755556,0,0,0.472222222,0,0,0,6.944444444,0,-0.927293474,-1.287005706,0.7,2.169248228,2.73038E-11,-0.799998953,0.3,-0.045050951
0.069,2.77184E-11,-0.799998954,0.3,-0.046313125,-0.927293474,-1.287005705,0.7,2.167986054,-6.28068E-07,1.25717E-06,0,-1.276822,0,0,6.944444444,0,0,0,0.479166667,0,0,-0.8,0.01653125,0,4.14249E-10,-3.77152E-07,0,-1.276822,2.26323E-07,-4.53231E-07,0,-14.51855556,0,0,0.479166667,0,0,0,6.944444444,0,-0.927293474,-1.287005705,0.7,2.167986054,2.77184E-11,-0.799998954,0.3,-0.046313125
0.07,2.81326E-11,-0.799998954,0.3,-0.047589946,-0.927293475,-1.287005703,0.7,2.166709232,-6.27842E-07,1.25672E-06,0,-1.291340556,0,0,6.944444444,0,0,0,0.486111111,0,0,-0.8,0.017013889,0,4.14014E-10,-3.77016E-07,0,-1.291340556,2.26241E-07,-4.53068E-07,0,-14.38888889,0,0,0.486111111,0,0,0,6.944444444,0,-0.927293475,-1.287005703,0.7,2.166709232,2.81326E-11,-0.799998954,0.3,-0.047589946
0.071,2.85465E-11,-0.799998955,0.3,-0.048881286,-0.927293476,-1.287005702,0.7,2.165417891,-6.27615E-07,1.25627E-06,0,-1.305729444,0,0,6.944444444,0,0,0,0.493055556,0,0,-0.8,0.017503472,0,4.1378E-10,-3.7688E-07,0,-1.305729444,2.2616E-07,-4.52904E-07,0,-14.25855556,0,0,0.493055556,0,0,0,6.944444444,0,-0.927293476,-1.287005702,0.7,2.165417891,2.85465E-11,-0.799998955,0.3,-0.048881286
0.072,2.89604E-11,-0.799998955,0.3,-0.050187015,-0.927293476,-1.287005701,0.7,2.164112162,-6.27389E-07,1.25581E-06,0,-1.319988,0,0,6.944444444,0,0,0,0.5,0,0,-0.8,0.018,0,4.13546E-10,-3.76745E-07,0,-1.319988,2.26078E-07,-4.52741E-07,0,-14.12755556,0,0,0.5,0,0,0,6.944444444,0,-0.927293476,-1.287005701,0.7,2.164112162,2.89604E-11,-0.799998955,0.3,-0.050187015
0.073,2.93739E-11,-0.799998955,0.3,-0.051507003,-0.927293477,-1.2870057,0.7,2.162792174,-6.27163E-07,1.25536E-06,0,-1.334115556,0,0,6.944444444,0,0,0,0.506944444,0,0,-0.8,0.018503472,0,4.13312E-10,-3.76609E-07,0,-1.334115556,2.25997E-07,-4.52578E-07,0,-13.99588889,0,0,0.506944444,0,0,0,6.944444444,0,-0.927293477,-1.2870057,0.7,2.162792174,2.93739E-11,-0.799998955,0.3,-0.051507003
0.074,2.97871E-11,-0.799998956,0.3,-0.052841118,-0.927293478,-1.287005698,0.7,2.161458058,-6.26937E-07,1.25491E-06,0,-1.348111444,0,0,6.944444444,0,0,0,0.513888889,0,0,-0.8,0.019013889,0,4.13078E-10,-3.76473E-07,0,-1.348111444,2.25915E-07,-4.52415E-07,0,-13.86355556,0,0,0.513888889,0,0,0,6.944444444,0,-0.927293478,-1.287005698,0.7,2.161458058,2.97871E-11,-0.799998956,0.3,-0.052841118
0.075,3.02003E-11,-0.799998956,0.3,-0.054189228,-0.927293478,-1.287005697,0.7,2.160109947,-6.26711E-07,1.25445E-06,0,-1.361975,0,0,6.944444444,0,0,0,0.520833333,0,0,-0.8,0.01953125,0,4.12844E-10,-3.76337E-07,0,-1.361975,2.25834E-07,-4.52252E-07,0,-13.73055556,0,0,0.520833333,0,0,0,6.944444444,0,-0.927293478,-1.287005697,0.7,2.160109947,3.02003E-11,-0.799998956,0.3,-0.054189228
0.076,3.0613E-11,-0.799998956,0.3,-0.055551203,-0.927293479,-1.287005696,0.7,2.158747972,-6.26485E-07,1.254E-06,0,-1.375705556,0,0,6.944444444,0,0,0,0.527777778,0,0,-0.8,0.020055556,0,4.12611E-10,-3.76202E-07,0,-1.375705556,2.25752E-07,-4.52089E-07,0,-13.59688889,0,0,0.527777778,0,0,0,6.944444444,0,-0.927293479,-1.287005696,0.7,2.158747972,3.0613E-11,-0.799998956,0.3,-0.055551203
0.077,3.10257E-11,-0.799998957,0.3,-0.056926908,-0.927293479,-1.287005695,0.7,2.157372266,-6.2626E-07,1.25355E-06,0,-1.389302444,0,0,6.944444444,0,0,0,0.534722222,0,0,-0.8,0.020586806,0,4.12377E-10,-3.76066E-07,0,-1.389302444,2.25671E-07,-4.51926E-07,0,-13.46255556,0,0,0.534722222,0,0,0,6.944444444,0,-0.927293479,-1.287005695,0.7,2.157372266,3.10257E-11,-0.799998957,0.3,-0.056926908
0.078,3.14381E-11,-0.799998957,0.3,-0.058316209,-0.92729348,-1.287005693,0.7,2.155982964,-6.26034E-07,1.2531E-06,0,-1.402765,0,0,6.944444444,0,0,0,0.541666667,0,0,-0.8,0.021125,0,4.12144E-10,-3.7593E-07,0,-1.402765,2.2559E-07,-4.51763E-07,0,-13.32755556,0,0,0.541666667,0,0,0,6.944444444,0,-0.92729348,-1.287005693,0.7,2.155982964,3.14381E-11,-0.799998957,0.3,-0.058316209
0.079,3.18502E-11,-0.799998958,0.3,-0.059718974,-0.927293481,-1.287005692,0.7,2.154580199,-6.25808E-07,1.25265E-06,0,-1.416092556,0,0,6.944444444,0,0,0,0.548611111,0,0,-0.8,0.021670139,0,4.1191E-10,-3.75795E-07,0,-1.416092556,2.25508E-07,-4.516E-07,0,-13.19188889,0,0,0.548611111,0,0,0,6.944444444,0,-0.927293481,-1.287005692,0.7,2.154580199,3.18502E-11,-0.799998958,0.3,-0.059718974
0.08,3.22621E-11,-0.799998958,0.3,-0.061135066,-0.927293481,-1.287005691,0.7,2.153164106,-6.25583E-07,1.25219E-06,0,-1.429284444,0,0,6.944444444,0,0,0,0.555555556,0,0,-0.8,0.022222222,0,4.11677E-10,-3.75659E-07,0,-1.429284444,2.25427E-07,-4.51437E-07,0,-13.05555556,0,0,0.555555556,0,0,0,6.944444444,0,-0.927293481,-1.287005691,0.7,2.153164106,3.22621E-11,-0.799998958,0.3,-0.061135066
0.081,3.26737E-11,-0.799998958,0.3,-0.06256435,-0.927293482,-1.28700569,0.7,2.151734822,-6.25357E-07,1.25174E-06,0,-1.44234,0,0,6.944444444,0,0,0,0.5625,0,0,-0.8,0.02278125,0,4.11444E-10,-3.75524E-07,0,-1.44234,2.25346E-07,-4.51274E-07,0,-12.91855556,0,0,0.5625,0,0,0,6.944444444,0,-0.927293482,-1.28700569,0.7,2.151734822,3.26737E-11,-0.799998958,0.3,-0.06256435
0.082,3.30854E-11,-0.799998959,0.3,-0.064006689,-0.927293483,-1.287005688,0.7,2.150292482,-6.25132E-07,1.25129E-06,0,-1.455258556,0,0,6.944444444,0,0,0,0.569444444,0,0,-0.8,0.023347222,0,4.11211E-10,-3.75389E-07,0,-1.455258556,2.25265E-07,-4.51112E-07,0,-12.78088889,0,0,0.569444444,0,0,0,6.944444444,0,-0.927293483,-1.287005688,0.7,2.150292482,3.30854E-11,-0.799998959,0.3,-0.064006689
0.083,3.34963E-11,-0.799998959,0.3,-0.065461947,-0.927293483,-1.287005687,0.7,2.148837223,-6.24907E-07,1.25084E-06,0,-1.468039444,0,0,6.944444444,0,0,0,0.576388889,0,0,-0.8,0.023920139,0,4.10978E-10,-3.75253E-07,0,-1.468039444,2.25183E-07,-4.50949E-07,0,-12.64255556,0,0,0.576388889,0,0,0,6.944444444,0,-0.927293483,-1.287005687,0.7,2.148837223,3.34963E-11,-0.799998959,0.3,-0.065461947
0.084,3.39073E-11,-0.79999896,0.3,-0.066929986,-0.927293484,-1.287005686,0.7,2.147369184,-6.24682E-07,1.25039E-06,0,-1.480682,0,0,6.944444444,0,0,0,0.583333333,0,0,-0.8,0.0245,0,4.10745E-10,-3.75118E-07,0,-1.480682,2.25102E-07,-4.50786E-07,0,-12.50355556,0,0,0.583333333,0,0,0,6.944444444,0,-0.927293484,-1.287005686,0.7,2.147369184,3.39073E-11,-0.79999896,0.3,-0.066929986
0.085,3.43182E-11,-0.79999896,0.3,-0.068410667,-0.927293484,-1.287005685,0.7,2.145888502,-6.24457E-07,1.24994E-06,0,-1.493185556,0,0,6.944444444,0,0,0,0.590277778,0,0,-0.8,0.025086806,0,4.10512E-10,-3.74983E-07,0,-1.493185556,2.25021E-07,-4.50624E-07,0,-12.36388889,0,0,0.590277778,0,0,0,6.944444444,0,-0.927293484,-1.287005685,0.7,2.145888502,3.43182E-11,-0.79999896,0.3,-0.068410667
0.086,3.47287E-11,-0.79999896,0.3,-0.069903852,-0.927293485,-1.287005683,0.7,2.144395316,-6.24232E-07,1.24949E-06,0,-1.505549444,0,0,6.944444444,0,0,0,0.597222222,0,0,-0.8,0.025680556,0,4.1028E-10,-3.74848E-07,0,-1.505549444,2.2494E-07,-4.50461E-07,0,-12.22355556,0,0,0.597222222,0,0,0,6.944444444,0,-0.927293485,-1.287005683,0.7,2.144395316,3.47287E-11,-0.79999896,0.3,-0.069903852
0.087,3.51389E-11,-0.799998961,0.3,-0.071409401,-0.927293486,-1.287005682,0.7,2.142889767,-6.24007E-07,1.24904E-06,0,-1.517773,0,0,6.944444444,0,0,0,0.604166667,0,0,-0.8,0.02628125,0,4.10047E-10,-3.74712E-07,0,-1.517773,2.24859E-07,-4.50299E-07,0,-12.08255556,0,0,0.604166667,0,0,0,6.944444444,0,-0.927293486,-1.287005682,0.7,2.142889767,3.51389E-11,-0.799998961,0.3,-0.071409401
0.088,3.55489E-11,-0.799998961,0.3,-0.072927173,-0.927293486,-1.287005681,0.7,2.141371994,-6.23782E-07,1.24859E-06,0,-1.529855556,0,0,6.944444444,0,0,0,0.611111111,0,0,-0.8,0.026888889,0,4.09814E-10,-3.74577E-07,0,-1.529855556,2.24778E-07,-4.50137E-07,0,-11.94088889,0,0,0.611111111,0,0,0,6.944444444,0,-0.927293486,-1.287005681,0.7,2.141371994,3.55489E-11,-0.799998961,0.3,-0.072927173
0.089,3.5959E-11,-0.799998961,0.3,-0.074457028,-0.927293487,-1.28700568,0.7,2.139842138,-6.23557E-07,1.24814E-06,0,-1.541796444,0,0,6.944444444,0,0,0,0.618055556,0,0,-0.8,0.027503472,0,4.09582E-10,-3.74442E-07,0,-1.541796444,2.24697E-07,-4.49975E-07,0,-11.79855556,0,0,0.618055556,0,0,0,6.944444444,0,-0.927293487,-1.28700568,0.7,2.139842138,3.5959E-11,-0.799998961,0.3,-0.074457028
0.09,3.63684E-11,-0.799998962,0.3,-0.075998824,-0.927293488,-1.287005678,0.7,2.138300342,-6.23332E-07,1.24769E-06,0,-1.553595,0,0,6.944444444,0,0,0,0.625,0,0,-0.8,0.028125,0,4.0935E-10,-3.74307E-07,0,-1.553595,2.24616E-07,-4.49812E-07,0,-11.65555556,0,0,0.625,0,0,0,6.944444444,0,-0.927293488,-1.287005678,0.7,2.138300342,3.63684E-11,-0.799998962,0.3,-0.075998824
0.091,3.67777E-11,-0.799998962,0.3,-0.077552418,-0.927293488,-1.287005677,0.7,2.136746747,-6.23108E-07,1.24724E-06,0,-1.565250556,0,0,6.944444444,0,0,0,0.631944444,0,0,-0.8,0.028753472,0,4.09118E-10,-3.74172E-07,0,-1.565250556,2.24535E-07,-4.4965E-07,0,-11.51188889,0,0,0.631944444,0,0,0,6.944444444,0,-0.927293488,-1.287005677,0.7,2.136746747,3.67777E-11,-0.799998962,0.3,-0.077552418
0.092,3.71868E-11,-0.799998962,0.3,-0.079117668,-0.927293489,-1.287005676,0.7,2.135181496,-6.22883E-07,1.24679E-06,0,-1.576762444,0,0,6.944444444,0,0,0,0.638888889,0,0,-0.8,0.029388889,0,4.08886E-10,-3.74037E-07,0,-1.576762444,2.24454E-07,-4.49488E-07,0,-11.36755556,0,0,0.638888889,0,0,0,6.944444444,0,-0.927293489,-1.287005676,0.7,2.135181496,3.71868E-11,-0.799998962,0.3,-0.079117668
0.093,3.75958E-11,-0.799998963,0.3,-0.08069443,-0.927293489,-1.287005675,0.7,2.133604734,-6.22659E-07,1.24634E-06,0,-1.58813,0,0,6.944444444,0,0,0,0.645833333,0,0,-0.8,0.03003125,0,4.08654E-10,-3.73903E-07,0,-1.58813,2.24373E-07,-4.49326E-07,0,-11.22255556,0,0,0.645833333,0,0,0,6.944444444,0,-0.927293489,-1.287005675,0.7,2.133604734,3.75958E-11,-0.799998963,0.3,-0.08069443
0.094,3.80044E-11,-0.799998963,0.3,-0.082282559,-0.92729349,-1.287005673,0.7,2.132016604,-6.22434E-07,1.24589E-06,0,-1.599352556,0,0,6.944444444,0,0,0,0.652777778,0,0,-0.8,0.030680556,0,4.08422E-10,-3.73768E-07,0,-1.599352556,2.24292E-07,-4.49164E-07,0,-11.07688889,0,0,0.652777778,0,0,0,6.944444444,0,-0.92729349,-1.287005673,0.7,2.132016604,3.80044E-11,-0.799998963,0.3,-0.082282559
0.095,3.84128E-11,-0.799998964,0.3,-0.083881911,-0.927293491,-1.287005672,0.7,2.130417251,-6.2221E-07,1.24544E-06,0,-1.610429444,0,0,6.944444444,0,0,0,0.659722222,0,0,-0.8,0.031336806,0,4.0819E-10,-3.73633E-07,0,-1.610429444,2.24211E-07,-4.49002E-07,0,-10.93055556,0,0,0.659722222,0,0,0,6.944444444,0,-0.927293491,-1.287005672,0.7,2.130417251,3.84128E-11,-0.799998964,0.3,-0.083881911
0.096,3.8821E-11,-0.799998964,0.3,-0.08549234,-0.927293491,-1.287005671,0.7,2.128806822,-6.21986E-07,1.24499E-06,0,-1.62136,0,0,6.944444444,0,0,0,0.666666667,0,0,-0.8,0.032,0,4.07958E-10,-3.73498E-07,0,-1.62136,2.24131E-07,-4.4884E-07,0,-10.78355556,0,0,0.666666667,0,0,0,6.944444444,0,-0.927293491,-1.287005671,0.7,2.128806822,3.8821E-11,-0.799998964,0.3,-0.08549234
0.097,3.9229E-11,-0.799998964,0.3,-0.0871137,-0.927293492,-1.28700567,0.7,2.127185462,-6.21762E-07,1.24454E-06,0,-1.632143556,0,0,6.944444444,0,0,0,0.673611111,0,0,-0.8,0.032670139,0,4.07727E-10,-3.73364E-07,0,-1.632143556,2.2405E-07,-4.48678E-07,0,-10.63588889,0,0,0.673611111,0,0,0,6.944444444,0,-0.927293492,-1.28700567,0.7,2.127185462,3.9229E-11,-0.799998964,0.3,-0.0871137
0.098,3.96368E-11,-0.799998965,0.3,-0.088745843,-0.927293493,-1.287005668,0.7,2.125553318,-6.21538E-07,1.24409E-06,0,-1.642779444,0,0,6.944444444,0,0,0,0.680555556,0,0,-0.8,0.033347222,0,4.07495E-10,-3.73229E-07,0,-1.642779444,2.23969E-07,-4.48517E-07,0,-10.48755556,0,0,0.680555556,0,0,0,6.944444444,0,-0.927293493,-1.287005668,0.7,2.125553318,3.96368E-11,-0.799998965,0.3,-0.088745843
0.099,4.00442E-11,-0.799998965,0.3,-0.090388621,-0.927293493,-1.287005667,0.7,2.123910539,-6.21314E-07,1.24365E-06,0,-1.653267,0,0,6.944444444,0,0,0,0.6875,0,0,-0.8,0.03403125,0,4.07264E-10,-3.73094E-07,0,-1.653267,2.23888E-07,-4.48355E-07,0,-10.33855556,0,0,0.6875,0,0,0,6.944444444,0,-0.927293493,-1.287005667,0.7,2.123910539,4.00442E-11,-0.799998965,0.3,-0.090388621
0.1,4.04514E-11,-0.799998965,0.3,-0.092041888,-0.927293494,-1.287005666,0.7,2.122257272,-6.2109E-07,1.2432E-06,0,-1.663605556,0,0,6.944444444,0,0,0,0.694444444,0,0,-0.8,0.034722222,0,4.07033E-10,-3.7296E-07,0,-1.663605556,2.23808E-07,-4.48193E-07,0,-10.18888889,0,0,0.694444444,0,0,0,6.944444444,0,-0.927293494,-1.287005666,0.7,2.122257272,4.04514E-11,-0.799998965,0.3,-0.092041888
0.101,4.08586E-11,-0.799998966,0.3,-0.093705493,-0.927293494,-1.287005665,0.7,2.120593666,-6.20866E-07,1.24275E-06,0,-1.673794444,0,0,6.944444444,0,0,0,0.701388889,0,0,-0.8,0.035420139,0,4.06802E-10,-3.72826E-07,0,-1.673794444,2.23727E-07,-4.48032E-07,0,-10.03855556,0,0,0.701388889,0,0,0,6.944444444,0,-0.927293494,-1.287005665,0.7,2.120593666,4.08586E-11,-0.799998966,0.3,-0.093705493
